s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 4.4150651E-001, 0.0000000E+000, 5.6250474E-002, 2.2442745E-001, 4.6237725E-002, 0.0000000E+000, 0.0000000E+000,-3.4209479E+000,-3.1082010E+000,-3.0940322E+000, 0.0000000E+000, 3.8156488E-003
 4.4200158E-001, 0.0000000E+000, 5.5790111E-002, 2.2458456E-001, 4.8687120E-002, 0.0000000E+000, 0.0000000E+000,-3.4259390E+000,-3.1138983E+000,-3.0968772E+000, 0.0000000E+000, 3.7656294E-003
 4.4249663E-001, 0.0000000E+000, 5.6005791E-002, 2.2451009E-001, 4.7639568E-002, 0.0000000E+000, 0.0000000E+000,-3.4289714E+000,-3.1167069E+000,-3.1008160E+000, 0.0000000E+000, 3.7759240E-003
 4.4299170E-001, 0.0000000E+000, 5.5914849E-002, 2.2492999E-001, 5.0875099E-002, 0.0000000E+000, 0.0000000E+000,-3.4336855E+000,-3.1200326E+000,-3.1019655E+000, 0.0000000E+000, 3.8759246E-003
 4.4348678E-001, 0.0000000E+000, 5.6480009E-002, 2.2528183E-001, 4.8904017E-002, 0.0000000E+000, 0.0000000E+000,-3.4335858E+000,-3.1238212E+000,-3.1029199E+000, 0.0000000E+000, 3.9107752E-003
 4.4398183E-001, 0.0000000E+000, 5.5758366E-002, 2.2582659E-001, 4.8991153E-002, 0.0000000E+000, 0.0000000E+000,-3.4348093E+000,-3.1235368E+000,-3.1042332E+000, 0.0000000E+000, 3.8747174E-003
 4.4447690E-001, 0.0000000E+000, 5.5752782E-002, 2.2618216E-001, 5.4478272E-002, 0.0000000E+000, 0.0000000E+000,-3.4387627E+000,-3.1237437E+000,-3.1023495E+000, 0.0000000E+000, 3.8805273E-003
 4.4497195E-001, 0.0000000E+000, 5.6271649E-002, 2.2667976E-001, 4.7343695E-002, 0.0000000E+000, 0.0000000E+000,-3.4438095E+000,-3.1260662E+000,-3.1135144E+000, 0.0000000E+000, 3.8447274E-003
 4.4546703E-001, 0.0000000E+000, 5.6439446E-002, 2.2708010E-001, 5.0503317E-002, 0.0000000E+000, 0.0000000E+000,-3.4485330E+000,-3.1351092E+000,-3.1145102E+000, 0.0000000E+000, 3.8916531E-003
 4.4596210E-001, 0.0000000E+000, 5.6619452E-002, 2.2728951E-001, 5.4308929E-002, 0.0000000E+000, 0.0000000E+000,-3.4541362E+000,-3.1351557E+000,-3.1159183E+000, 0.0000000E+000, 3.8596128E-003
 4.4645715E-001, 0.0000000E+000, 5.6773388E-002, 2.2745276E-001, 5.0072221E-002, 0.0000000E+000, 0.0000000E+000,-3.4585673E+000,-3.1403165E+000,-3.1242690E+000, 0.0000000E+000, 3.9133194E-003
 4.4695222E-001, 0.0000000E+000, 5.6350396E-002, 2.2753626E-001, 5.3284553E-002, 0.0000000E+000, 0.0000000E+000,-3.4607740E+000,-3.1462745E+000,-3.1236028E+000, 0.0000000E+000, 3.8867376E-003
 4.4744730E-001, 0.0000000E+000, 5.6320578E-002, 2.2784511E-001, 4.9996537E-002, 0.0000000E+000, 0.0000000E+000,-3.4669200E+000,-3.1472501E+000,-3.1327577E+000, 0.0000000E+000, 3.8594813E-003
 4.4794235E-001, 0.0000000E+000, 5.7099844E-002, 2.2795768E-001, 4.8833189E-002, 0.0000000E+000, 0.0000000E+000,-3.4718921E+000,-3.1547771E+000,-3.1380014E+000, 0.0000000E+000, 3.8264485E-003
 4.4843742E-001, 0.0000000E+000, 5.7085918E-002, 2.2841043E-001, 5.2870142E-002, 0.0000000E+000, 0.0000000E+000,-3.4761655E+000,-3.1587840E+000,-3.1377991E+000, 0.0000000E+000, 3.8972460E-003
 4.4893247E-001, 0.0000000E+000, 5.6818761E-002, 2.2890916E-001, 4.9404239E-002, 0.0000000E+000, 0.0000000E+000,-3.4798775E+000,-3.1609416E+000,-3.1447454E+000, 0.0000000E+000, 3.8851029E-003
 4.4942755E-001, 0.0000000E+000, 5.6959478E-002, 2.2919207E-001, 5.3802116E-002, 0.0000000E+000, 0.0000000E+000,-3.4850380E+000,-3.1677036E+000,-3.1450843E+000, 0.0000000E+000, 3.9835710E-003
 4.4992262E-001, 0.0000000E+000, 5.7347447E-002, 2.2991301E-001, 4.5845967E-002, 0.0000000E+000, 0.0000000E+000,-3.4897820E+000,-3.1696715E+000,-3.1566755E+000, 0.0000000E+000, 3.9985707E-003
 4.5041767E-001, 0.0000000E+000, 5.6955664E-002, 2.3036295E-001, 5.0528565E-002, 0.0000000E+000, 0.0000000E+000,-3.4903748E+000,-3.1763457E+000,-3.1525277E+000, 0.0000000E+000, 4.0081047E-003
 4.5091274E-001, 0.0000000E+000, 5.7454243E-002, 2.3085859E-001, 5.4025181E-002, 0.0000000E+000, 0.0000000E+000,-3.4967953E+000,-3.1749397E+000,-3.1544572E+000, 0.0000000E+000, 4.0083425E-003
 4.5140782E-001, 0.0000000E+000, 5.7410977E-002, 2.3156721E-001, 4.9247637E-002, 0.0000000E+000, 0.0000000E+000,-3.5009220E+000,-3.1809025E+000,-3.1626962E+000, 0.0000000E+000, 3.9326788E-003
 4.5190287E-001, 0.0000000E+000, 5.7096967E-002, 2.3203571E-001, 4.6871916E-002, 0.0000000E+000, 0.0000000E+000,-3.5044964E+000,-3.1838725E+000,-3.1684918E+000, 0.0000000E+000, 3.8537018E-003
 4.5239794E-001, 0.0000000E+000, 5.7805339E-002, 2.3225652E-001, 4.7368576E-002, 0.0000000E+000, 0.0000000E+000,-3.5077528E+000,-3.1894776E+000,-3.1703224E+000, 0.0000000E+000, 3.8518396E-003
 4.5289302E-001, 0.0000000E+000, 5.7747111E-002, 2.3279746E-001, 4.4589257E-002, 0.0000000E+000, 0.0000000E+000,-3.5094953E+000,-3.1913871E+000,-3.1743614E+000, 0.0000000E+000, 3.9011823E-003
 4.5338807E-001, 0.0000000E+000, 5.7613326E-002, 2.3327664E-001, 4.4973463E-002, 0.0000000E+000, 0.0000000E+000,-3.5124094E+000,-3.1926311E+000,-3.1765460E+000, 0.0000000E+000, 3.8592862E-003
 4.5388314E-001, 0.0000000E+000, 5.7056460E-002, 2.3335643E-001, 4.8962820E-002, 0.0000000E+000, 0.0000000E+000,-3.5159962E+000,-3.1943926E+000,-3.1766205E+000, 0.0000000E+000, 3.8212387E-003
 4.5437819E-001, 0.0000000E+000, 5.7730048E-002, 2.3383082E-001, 4.1716742E-002, 0.0000000E+000, 0.0000000E+000,-3.5198630E+000,-3.1994495E+000,-3.1865854E+000, 0.0000000E+000, 4.0092156E-003
 4.5487326E-001, 0.0000000E+000, 5.7601040E-002, 2.3420902E-001, 4.9882774E-002, 0.0000000E+000, 0.0000000E+000,-3.5235869E+000,-3.2021147E+000,-3.1818941E+000, 0.0000000E+000, 3.9940158E-003
 4.5536834E-001, 0.0000000E+000, 5.7637031E-002, 2.3511764E-001, 4.7590337E-002, 0.0000000E+000, 0.0000000E+000,-3.5242237E+000,-3.2036991E+000,-3.1838787E+000, 0.0000000E+000, 4.0102314E-003
 4.5586339E-001, 0.0000000E+000, 5.7750085E-002, 2.3543071E-001, 5.0066700E-002, 0.0000000E+000, 0.0000000E+000,-3.5268332E+000,-3.2049668E+000,-3.1835857E+000, 0.0000000E+000, 3.9823850E-003
 4.5635846E-001, 0.0000000E+000, 5.8124852E-002, 2.3633722E-001, 4.8558248E-002, 0.0000000E+000, 0.0000000E+000,-3.5296874E+000,-3.2062540E+000,-3.1866671E+000, 0.0000000E+000, 3.9819666E-003
 4.5685354E-001, 0.0000000E+000, 5.7882131E-002, 2.3678776E-001, 4.7197826E-002, 0.0000000E+000, 0.0000000E+000,-3.5348951E+000,-3.2079656E+000,-3.1930274E+000, 0.0000000E+000, 3.9701762E-003
 4.5734859E-001, 0.0000000E+000, 5.8273129E-002, 2.3738688E-001, 4.6139330E-002, 0.0000000E+000, 0.0000000E+000,-3.5382217E+000,-3.2129141E+000,-3.1964224E+000, 0.0000000E+000, 3.9449849E-003
 4.5784366E-001, 0.0000000E+000, 5.7775123E-002, 2.3768661E-001, 5.2232430E-002, 0.0000000E+000, 0.0000000E+000,-3.5366457E+000,-3.2155349E+000,-3.1889515E+000, 0.0000000E+000, 3.9673648E-003
 4.5833871E-001, 0.0000000E+000, 5.8355077E-002, 2.3809246E-001, 4.9697995E-002, 0.0000000E+000, 0.0000000E+000,-3.5423388E+000,-3.2125898E+000,-3.1961933E+000, 0.0000000E+000, 4.0040177E-003
 4.5883378E-001, 0.0000000E+000, 5.7949712E-002, 2.3859535E-001, 4.6791979E-002, 0.0000000E+000, 0.0000000E+000,-3.5464037E+000,-3.2169888E+000,-3.2030666E+000, 0.0000000E+000, 3.9750314E-003
 4.5932886E-001, 0.0000000E+000, 5.8563032E-002, 2.3906231E-001, 4.4997843E-002, 0.0000000E+000, 0.0000000E+000,-3.5488982E+000,-3.2226800E+000,-3.2062750E+000, 0.0000000E+000, 3.9807054E-003
 4.5982391E-001, 0.0000000E+000, 5.8526610E-002, 2.3925778E-001, 4.6559220E-002, 0.0000000E+000, 0.0000000E+000,-3.5524327E+000,-3.2245481E+000,-3.2080891E+000, 0.0000000E+000, 3.9219570E-003
 4.6031898E-001, 0.0000000E+000, 5.8671693E-002, 2.3961791E-001, 4.6655331E-002, 0.0000000E+000, 0.0000000E+000,-3.5571452E+000,-3.2279315E+000,-3.2122002E+000, 0.0000000E+000, 3.9768455E-003
 4.6081406E-001, 0.0000000E+000, 5.8696256E-002, 2.3989271E-001, 4.5983741E-002, 0.0000000E+000, 0.0000000E+000,-3.5623543E+000,-3.2315909E+000,-3.2177816E+000, 0.0000000E+000, 4.0211325E-003
 4.6130911E-001, 0.0000000E+000, 5.9157182E-002, 2.4037708E-001, 4.7239192E-002, 0.0000000E+000, 0.0000000E+000,-3.5661996E+000,-3.2361152E+000,-3.2194261E+000, 0.0000000E+000, 4.0029171E-003
 4.6180418E-001, 0.0000000E+000, 5.8599553E-002, 2.4068156E-001, 4.3578143E-002, 0.0000000E+000, 0.0000000E+000,-3.5655801E+000,-3.2388884E+000,-3.2227209E+000, 0.0000000E+000, 4.0826749E-003
 4.6229923E-001, 0.0000000E+000, 5.8835888E-002, 2.4138005E-001, 4.3968709E-002, 0.0000000E+000, 0.0000000E+000,-3.5679223E+000,-3.2410374E+000,-3.2237376E+000, 0.0000000E+000, 4.0827445E-003
 4.6279430E-001, 0.0000000E+000, 5.9103889E-002, 2.4139120E-001, 4.1589867E-002, 0.0000000E+000, 0.0000000E+000,-3.5730167E+000,-3.2402831E+000,-3.2309318E+000, 0.0000000E+000, 4.0856112E-003
 4.6328938E-001, 0.0000000E+000, 5.8793108E-002, 2.4186602E-001, 4.6186973E-002, 0.0000000E+000, 0.0000000E+000,-3.5788788E+000,-3.2460290E+000,-3.2320327E+000, 0.0000000E+000, 4.0181119E-003
 4.6378443E-001, 0.0000000E+000, 5.9371864E-002, 2.4236467E-001, 4.1122028E-002, 0.0000000E+000, 0.0000000E+000,-3.5781655E+000,-3.2497040E+000,-3.2353069E+000, 0.0000000E+000, 4.0625979E-003
 4.6427950E-001, 0.0000000E+000, 5.8369855E-002, 2.4294153E-001, 4.0931375E-002, 0.0000000E+000, 0.0000000E+000,-3.5802987E+000,-3.2493151E+000,-3.2380560E+000, 0.0000000E+000, 3.9977498E-003
 4.6477458E-001, 0.0000000E+000, 5.9265816E-002, 2.4317879E-001, 4.1649363E-002, 0.0000000E+000, 0.0000000E+000,-3.5866705E+000,-3.2534362E+000,-3.2425766E+000, 0.0000000E+000, 3.9980823E-003
 4.6526963E-001, 0.0000000E+000, 5.9499154E-002, 2.4327380E-001, 4.5720705E-002, 0.0000000E+000, 0.0000000E+000,-3.5922908E+000,-3.2576424E+000,-3.2437971E+000, 0.0000000E+000, 4.0361397E-003
 4.6576470E-001, 0.0000000E+000, 5.9853679E-002, 2.4375324E-001, 4.9421196E-002, 0.0000000E+000, 0.0000000E+000,-3.5967207E+000,-3.2612507E+000,-3.2436926E+000, 0.0000000E+000, 4.1768420E-003
 4.6625978E-001, 0.0000000E+000, 5.9172387E-002, 2.4473094E-001, 4.1098492E-002, 0.0000000E+000, 0.0000000E+000,-3.5945986E+000,-3.2653213E+000,-3.2495968E+000, 0.0000000E+000, 4.1831932E-003
 4.6675482E-001, 0.0000000E+000, 5.9718215E-002, 2.4528921E-001, 4.4340486E-002, 0.0000000E+000, 0.0000000E+000,-3.6007078E+000,-3.2641409E+000,-3.2513599E+000, 0.0000000E+000, 4.2090743E-003
 4.6724990E-001, 0.0000000E+000, 5.9867309E-002, 2.4593311E-001, 4.2061853E-002, 0.0000000E+000, 0.0000000E+000,-3.6066405E+000,-3.2660994E+000,-3.2587782E+000, 0.0000000E+000, 4.1812009E-003
 4.6774495E-001, 0.0000000E+000, 5.9664827E-002, 2.4629194E-001, 4.4861298E-002, 0.0000000E+000, 0.0000000E+000,-3.6104781E+000,-3.2739099E+000,-3.2596600E+000, 0.0000000E+000, 4.1381601E-003
 4.6824002E-001, 0.0000000E+000, 5.9516219E-002, 2.4681286E-001, 4.5135223E-002, 0.0000000E+000, 0.0000000E+000,-3.6136684E+000,-3.2785929E+000,-3.2622041E+000, 0.0000000E+000, 4.1252295E-003
 4.6873510E-001, 0.0000000E+000, 5.9739215E-002, 2.4755373E-001, 4.4265532E-002, 0.0000000E+000, 0.0000000E+000,-3.6189023E+000,-3.2801529E+000,-3.2673438E+000, 0.0000000E+000, 4.1550681E-003
 4.6923015E-001, 0.0000000E+000, 6.0380771E-002, 2.4824888E-001, 4.6015463E-002, 0.0000000E+000, 0.0000000E+000,-3.6231879E+000,-3.2839260E+000,-3.2685428E+000, 0.0000000E+000, 4.1119340E-003
 4.6972522E-001, 0.0000000E+000, 5.9730869E-002, 2.4879362E-001, 4.5610732E-002, 0.0000000E+000, 0.0000000E+000,-3.6259551E+000,-3.2867701E+000,-3.2718198E+000, 0.0000000E+000, 4.1016790E-003
 4.7022030E-001, 0.0000000E+000, 6.0059624E-002, 2.4940305E-001, 4.4111255E-002, 0.0000000E+000, 0.0000000E+000,-3.6294342E+000,-3.2897115E+000,-3.2758603E+000, 0.0000000E+000, 4.0671784E-003
 4.7071534E-001, 0.0000000E+000, 5.9485515E-002, 2.4979442E-001, 4.4476190E-002, 0.0000000E+000, 0.0000000E+000,-3.6343289E+000,-3.2928457E+000,-3.2805728E+000, 0.0000000E+000, 4.0713646E-003
 4.7121042E-001, 0.0000000E+000, 6.0434028E-002, 2.5030927E-001, 4.2992760E-002, 0.0000000E+000, 0.0000000E+000,-3.6336921E+000,-3.2978127E+000,-3.2799561E+000, 0.0000000E+000, 4.0909781E-003
 4.7170547E-001, 0.0000000E+000, 6.0163549E-002, 2.5076073E-001, 4.3913716E-002, 0.0000000E+000, 0.0000000E+000,-3.6374907E+000,-3.2955152E+000,-3.2826527E+000, 0.0000000E+000, 4.1155382E-003
 4.7220054E-001, 0.0000000E+000, 6.0213732E-002, 2.5116402E-001, 3.9534555E-002, 0.0000000E+000, 0.0000000E+000,-3.6420380E+000,-3.2998351E+000,-3.2911257E+000, 0.0000000E+000, 4.0725715E-003
 4.7269562E-001, 0.0000000E+000, 5.9802643E-002, 2.5158169E-001, 4.8743104E-002, 0.0000000E+000, 0.0000000E+000,-3.6388946E+000,-3.3047087E+000,-3.2787672E+000, 0.0000000E+000, 4.0229210E-003
 4.7319067E-001, 0.0000000E+000, 6.0211429E-002, 2.5188030E-001, 4.4285023E-002, 0.0000000E+000, 0.0000000E+000,-3.6439168E+000,-3.2992260E+000,-3.2875400E+000, 0.0000000E+000, 4.0211086E-003
 4.7368574E-001, 0.0000000E+000, 5.9871471E-002, 2.5231506E-001, 4.0035126E-002, 0.0000000E+000, 0.0000000E+000,-3.6462862E+000,-3.3043135E+000,-3.2940646E+000, 0.0000000E+000, 4.0433731E-003
 4.7418082E-001, 0.0000000E+000, 6.0507006E-002, 2.5235669E-001, 4.6048995E-002, 0.0000000E+000, 0.0000000E+000,-3.6530549E+000,-3.3076184E+000,-3.2941422E+000, 0.0000000E+000, 4.0680676E-003
 4.7467586E-001, 0.0000000E+000, 6.0668595E-002, 2.5258718E-001, 4.2009655E-002, 0.0000000E+000, 0.0000000E+000,-3.6572422E+000,-3.3130236E+000,-3.3019768E+000, 0.0000000E+000, 4.0541392E-003
 4.7517094E-001, 0.0000000E+000, 6.0884635E-002, 2.5309807E-001, 4.6017225E-002, 0.0000000E+000, 0.0000000E+000,-3.6610269E+000,-3.3186343E+000,-3.3010270E+000, 0.0000000E+000, 4.0257882E-003
 4.7566599E-001, 0.0000000E+000, 6.0779020E-002, 2.5348269E-001, 4.6959348E-002, 0.0000000E+000, 0.0000000E+000,-3.6646422E+000,-3.3172551E+000,-3.3034211E+000, 0.0000000E+000, 4.0424737E-003
 4.7616106E-001, 0.0000000E+000, 6.0901436E-002, 2.5403791E-001, 4.9423100E-002, 0.0000000E+000, 0.0000000E+000,-3.6700333E+000,-3.3221814E+000,-3.3056709E+000, 0.0000000E+000, 4.0019259E-003
 4.7665614E-001, 0.0000000E+000, 6.0739660E-002, 2.5409323E-001, 4.5466859E-002, 0.0000000E+000, 0.0000000E+000,-3.6747316E+000,-3.3279115E+000,-3.3144319E+000, 0.0000000E+000, 3.9747866E-003
 4.7715119E-001, 0.0000000E+000, 6.0615449E-002, 2.5436700E-001, 4.7598389E-002, 0.0000000E+000, 0.0000000E+000,-3.6786210E+000,-3.3313864E+000,-3.3160401E+000, 0.0000000E+000, 4.0563751E-003
 4.7764626E-001, 0.0000000E+000, 6.1025853E-002, 2.5476389E-001, 5.0915013E-002, 0.0000000E+000, 0.0000000E+000,-3.6811448E+000,-3.3344804E+000,-3.3144401E+000, 0.0000000E+000, 4.0512081E-003
 4.7814134E-001, 0.0000000E+000, 6.0713836E-002, 2.5520313E-001, 4.5936308E-002, 0.0000000E+000, 0.0000000E+000,-3.6863134E+000,-3.3364348E+000,-3.3244602E+000, 0.0000000E+000, 4.0800861E-003
 4.7863638E-001, 0.0000000E+000, 6.1222530E-002, 2.5575125E-001, 4.7929189E-002, 0.0000000E+000, 0.0000000E+000,-3.6860542E+000,-3.3421859E+000,-3.3211512E+000, 0.0000000E+000, 4.1149076E-003
 4.7913146E-001, 0.0000000E+000, 6.1041088E-002, 2.5650108E-001, 4.4660459E-002, 0.0000000E+000, 0.0000000E+000,-3.6880476E+000,-3.3389875E+000,-3.3258450E+000, 0.0000000E+000, 4.0381244E-003
 4.7962654E-001, 0.0000000E+000, 6.0878631E-002, 2.5675599E-001, 4.5457329E-002, 0.0000000E+000, 0.0000000E+000,-3.6922490E+000,-3.3437064E+000,-3.3291570E+000, 0.0000000E+000, 3.9725463E-003
 4.8012158E-001, 0.0000000E+000, 6.1270166E-002, 2.5697419E-001, 4.8744058E-002, 0.0000000E+000, 0.0000000E+000,-3.6977926E+000,-3.3459217E+000,-3.3308042E+000, 0.0000000E+000, 3.9806677E-003
 4.8061666E-001, 0.0000000E+000, 6.1090252E-002, 2.5743528E-001, 4.8068251E-002, 0.0000000E+000, 0.0000000E+000,-3.7011645E+000,-3.3505760E+000,-3.3345707E+000, 0.0000000E+000, 3.9701990E-003
 4.8111171E-001, 0.0000000E+000, 6.1671412E-002, 2.5757778E-001, 5.1794463E-002, 0.0000000E+000, 0.0000000E+000,-3.7072009E+000,-3.3525857E+000,-3.3361572E+000, 0.0000000E+000, 3.9906855E-003
 4.8160678E-001, 0.0000000E+000, 6.1032215E-002, 2.5795029E-001, 4.5279940E-002, 0.0000000E+000, 0.0000000E+000,-3.7064713E+000,-3.3573632E+000,-3.3422088E+000, 0.0000000E+000, 4.0136435E-003
 4.8210186E-001, 0.0000000E+000, 6.1577979E-002, 2.5819189E-001, 5.0618423E-002, 0.0000000E+000, 0.0000000E+000,-3.7114473E+000,-3.3600457E+000,-3.3410590E+000, 0.0000000E+000, 4.0669930E-003
 4.8259690E-001, 0.0000000E+000, 6.1464295E-002, 2.5856577E-001, 4.5914002E-002, 0.0000000E+000, 0.0000000E+000,-3.7165794E+000,-3.3611596E+000,-3.3506353E+000, 0.0000000E+000, 4.0713246E-003
 4.8309198E-001, 0.0000000E+000, 6.1692762E-002, 2.5905576E-001, 4.4861083E-002, 0.0000000E+000, 0.0000000E+000,-3.7207491E+000,-3.3690095E+000,-3.3551395E+000, 0.0000000E+000, 4.1081273E-003
 4.8358706E-001, 0.0000000E+000, 6.1762838E-002, 2.5947183E-001, 4.8888925E-002, 0.0000000E+000, 0.0000000E+000,-3.7260599E+000,-3.3717436E+000,-3.3559363E+000, 0.0000000E+000, 4.1130578E-003
 4.8408210E-001, 0.0000000E+000, 6.1752302E-002, 2.6013114E-001, 4.7140768E-002, 0.0000000E+000, 0.0000000E+000,-3.7312863E+000,-3.3757198E+000,-3.3622621E+000, 0.0000000E+000, 4.0753528E-003
 4.8457718E-001, 0.0000000E+000, 6.1817708E-002, 2.6029782E-001, 4.5268981E-002, 0.0000000E+000, 0.0000000E+000,-3.7350050E+000,-3.3796808E+000,-3.3676205E+000, 0.0000000E+000, 4.0806714E-003
 4.8507223E-001, 0.0000000E+000, 6.2038377E-002, 2.6067999E-001, 5.1870221E-002, 0.0000000E+000, 0.0000000E+000,-3.7391904E+000,-3.3857029E+000,-3.3646018E+000, 0.0000000E+000, 4.0858221E-003
 4.8556730E-001, 0.0000000E+000, 6.1604913E-002, 2.6139168E-001, 4.8319076E-002, 0.0000000E+000, 0.0000000E+000,-3.7391945E+000,-3.3875336E+000,-3.3678788E+000, 0.0000000E+000, 4.0826374E-003
 4.8606238E-001, 0.0000000E+000, 6.2161669E-002, 2.6168661E-001, 4.7890960E-002, 0.0000000E+000, 0.0000000E+000,-3.7452214E+000,-3.3868698E+000,-3.3734821E+000, 0.0000000E+000, 4.1212081E-003
 4.8655742E-001, 0.0000000E+000, 6.2197152E-002, 2.6227568E-001, 4.7232788E-002, 0.0000000E+000, 0.0000000E+000,-3.7466833E+000,-3.3944943E+000,-3.3749777E+000, 0.0000000E+000, 4.0690039E-003
 4.8705250E-001, 0.0000000E+000, 6.1992246E-002, 2.6253085E-001, 4.5978226E-002, 0.0000000E+000, 0.0000000E+000,-3.7507380E+000,-3.3942503E+000,-3.3802366E+000, 0.0000000E+000, 4.0569916E-003
 4.8754758E-001, 0.0000000E+000, 6.2005238E-002, 2.6272880E-001, 4.8368184E-002, 0.0000000E+000, 0.0000000E+000,-3.7551841E+000,-3.3992836E+000,-3.3820819E+000, 0.0000000E+000, 4.0522955E-003
 4.8804262E-001, 0.0000000E+000, 6.2550091E-002, 2.6301389E-001, 4.8122204E-002, 0.0000000E+000, 0.0000000E+000,-3.7606044E+000,-3.4030643E+000,-3.3869182E+000, 0.0000000E+000, 4.0045334E-003
 4.8853770E-001, 0.0000000E+000, 6.2328555E-002, 2.6322439E-001, 4.7625857E-002, 0.0000000E+000, 0.0000000E+000,-3.7638617E+000,-3.4076516E+000,-3.3906829E+000, 0.0000000E+000, 4.0000766E-003
 4.8903275E-001, 0.0000000E+000, 6.2352090E-002, 2.6351397E-001, 4.9214669E-002, 0.0000000E+000, 0.0000000E+000,-3.7661332E+000,-3.4108369E+000,-3.3910525E+000, 0.0000000E+000, 4.0289632E-003
 4.8952782E-001, 0.0000000E+000, 6.2656569E-002, 2.6391008E-001, 4.8321698E-002, 0.0000000E+000, 0.0000000E+000,-3.7715844E+000,-3.4126832E+000,-3.3966961E+000, 0.0000000E+000, 3.9930704E-003
 4.9002290E-001, 0.0000000E+000, 6.2741245E-002, 2.6427348E-001, 4.5895959E-002, 0.0000000E+000, 0.0000000E+000,-3.7764145E+000,-3.4169262E+000,-3.4035039E+000, 0.0000000E+000, 4.0230193E-003
 4.9051794E-001, 0.0000000E+000, 6.3115021E-002, 2.6439605E-001, 4.4173690E-002, 0.0000000E+000, 0.0000000E+000,-3.7806186E+000,-3.4223344E+000,-3.4089339E+000, 0.0000000E+000, 3.9939833E-003
 4.9101302E-001, 0.0000000E+000, 6.3011825E-002, 2.6467592E-001, 4.3389403E-002, 0.0000000E+000, 0.0000000E+000,-3.7838280E+000,-3.4265571E+000,-3.4127509E+000, 0.0000000E+000, 4.0197307E-003
 4.9150810E-001, 0.0000000E+000, 6.2737046E-002, 2.6489638E-001, 4.6474565E-002, 0.0000000E+000, 0.0000000E+000,-3.7900372E+000,-3.4302050E+000,-3.4159292E+000, 0.0000000E+000, 4.1302429E-003
 4.9200314E-001, 0.0000000E+000, 6.2945050E-002, 2.6557876E-001, 4.6470020E-002, 0.0000000E+000, 0.0000000E+000,-3.7918985E+000,-3.4336986E+000,-3.4169046E+000, 0.0000000E+000, 4.1617809E-003
 4.9249822E-001, 0.0000000E+000, 6.2772620E-002, 2.6629421E-001, 4.8603956E-002, 0.0000000E+000, 0.0000000E+000,-3.7967795E+000,-3.4373982E+000,-3.4191087E+000, 0.0000000E+000, 4.1681194E-003
 4.9299330E-001, 0.0000000E+000, 6.2912228E-002, 2.6682769E-001, 4.5306685E-002, 0.0000000E+000, 0.0000000E+000,-3.8015106E+000,-3.4393926E+000,-3.4264640E+000, 0.0000000E+000, 4.2519139E-003
 4.9348834E-001, 0.0000000E+000, 6.3409060E-002, 2.6764038E-001, 4.6681045E-002, 0.0000000E+000, 0.0000000E+000,-3.8068395E+000,-3.4415148E+000,-3.4291090E+000, 0.0000000E+000, 4.3088425E-003
 4.9398342E-001, 0.0000000E+000, 6.3800956E-002, 2.6875955E-001, 4.6271770E-002, 0.0000000E+000, 0.0000000E+000,-3.8114614E+000,-3.4467026E+000,-3.4326291E+000, 0.0000000E+000, 4.2603940E-003
 4.9447846E-001, 0.0000000E+000, 6.3290688E-002, 2.6957234E-001, 4.7962554E-002, 0.0000000E+000, 0.0000000E+000,-3.8168800E+000,-3.4487149E+000,-3.4360544E+000, 0.0000000E+000, 4.2340849E-003
 4.9497354E-001, 0.0000000E+000, 6.3666703E-002, 2.7054845E-001, 4.9346946E-002, 0.0000000E+000, 0.0000000E+000,-3.8206064E+000,-3.4526818E+000,-3.4370443E+000, 0.0000000E+000, 4.1360817E-003
 4.9546862E-001, 0.0000000E+000, 6.2738762E-002, 2.7124998E-001, 4.4277138E-002, 0.0000000E+000, 0.0000000E+000,-3.8243370E+000,-3.4570866E+000,-3.4460711E+000, 0.0000000E+000, 4.1726685E-003
 4.9596366E-001, 0.0000000E+000, 6.4151035E-002, 2.7193641E-001, 5.4636865E-002, 0.0000000E+000, 0.0000000E+000,-3.8287732E+000,-3.4612960E+000,-3.4380489E+000, 0.0000000E+000, 4.1536643E-003
 4.9645874E-001, 0.0000000E+000, 6.3391374E-002, 2.7275083E-001, 4.8800150E-002, 0.0000000E+000, 0.0000000E+000,-3.8297983E+000,-3.4623672E+000,-3.4448560E+000, 0.0000000E+000, 4.1636366E-003
 4.9695382E-001, 0.0000000E+000, 6.4314897E-002, 2.7362910E-001, 5.2759604E-002, 0.0000000E+000, 0.0000000E+000,-3.8352505E+000,-3.4640556E+000,-3.4445469E+000, 0.0000000E+000, 4.1840351E-003
 4.9744886E-001, 0.0000000E+000, 6.3625857E-002, 2.7426213E-001, 5.2151617E-002, 0.0000000E+000, 0.0000000E+000,-3.8363329E+000,-3.4674258E+000,-3.4462933E+000, 0.0000000E+000, 4.1080049E-003
 4.9794394E-001, 0.0000000E+000, 6.3528367E-002, 2.7501227E-001, 5.0146425E-002, 0.0000000E+000, 0.0000000E+000,-3.8392484E+000,-3.4697353E+000,-3.4505613E+000, 0.0000000E+000, 4.1134940E-003
