s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 1.1863710E+000, 0.0000000E+000, 1.1450311E-001,-3.2267643E-002, 2.8639983E-005, 0.0000000E+000, 0.0000000E+000,-2.6124813E-001,-1.8128611E-001,-1.7898403E-001, 0.0000000E+000, 2.8180737E-003
 1.1953740E+000, 0.0000000E+000, 1.1691780E-001,-3.1896952E-002, 2.6897918E-005, 0.0000000E+000, 0.0000000E+000,-2.6181646E-001,-1.8055230E-001,-1.7676871E-001, 0.0000000E+000, 2.6947819E-003
 1.2043769E+000, 0.0000000E+000, 1.1705504E-001,-3.2096034E-002, 2.9886298E-005, 0.0000000E+000, 0.0000000E+000,-2.6038161E-001,-1.7830810E-001,-1.7539271E-001, 0.0000000E+000, 2.7063309E-003
 1.2133800E+000, 0.0000000E+000, 1.1945735E-001,-3.1694626E-002, 2.9464921E-005, 0.0000000E+000, 0.0000000E+000,-2.6473856E-001,-1.7697863E-001,-1.7694638E-001, 0.0000000E+000, 2.8061734E-003
 1.2223830E+000, 0.0000000E+000, 1.1473524E-001,-3.2765891E-002, 3.3454367E-005, 0.0000000E+000, 0.0000000E+000,-2.6032490E-001,-1.7857948E-001,-1.7832210E-001, 0.0000000E+000, 2.8426642E-003
 1.2313861E+000, 0.0000000E+000, 1.2133381E-001,-3.2644888E-002, 3.3565443E-005, 0.0000000E+000, 0.0000000E+000,-2.6522788E-001,-1.7991118E-001,-1.7650540E-001, 0.0000000E+000, 2.8474566E-003
 1.2403890E+000, 0.0000000E+000, 1.2102515E-001,-3.3548986E-002, 3.2836556E-005, 0.0000000E+000, 0.0000000E+000,-2.6434709E-001,-1.7818237E-001,-1.7683809E-001, 0.0000000E+000, 2.9320923E-003
 1.2493920E+000, 0.0000000E+000, 1.2500469E-001,-3.2882618E-002, 3.4463102E-005, 0.0000000E+000, 0.0000000E+000,-2.6809026E-001,-1.7856039E-001,-1.7593372E-001, 0.0000000E+000, 2.7849076E-003
 1.2583951E+000, 0.0000000E+000, 1.2113204E-001,-3.2722647E-002, 3.5549296E-005, 0.0000000E+000, 0.0000000E+000,-2.6430714E-001,-1.7757020E-001,-1.7586220E-001, 0.0000000E+000, 2.7108610E-003
 1.2673980E+000, 0.0000000E+000, 1.1799102E-001,-3.2924898E-002, 3.9510456E-005, 0.0000000E+000, 0.0000000E+000,-2.6266208E-001,-1.7745788E-001,-1.7755644E-001, 0.0000000E+000, 2.6887659E-003
 1.2764010E+000, 0.0000000E+000, 1.2421790E-001,-3.3130133E-002, 4.0501778E-005, 0.0000000E+000, 0.0000000E+000,-2.6790610E-001,-1.7914830E-001,-1.7677783E-001, 0.0000000E+000, 2.7509709E-003
 1.2854041E+000, 0.0000000E+000, 1.2523700E-001,-3.3581306E-002, 3.9615979E-005, 0.0000000E+000, 0.0000000E+000,-2.6737278E-001,-1.7840235E-001,-1.7567746E-001, 0.0000000E+000, 2.8534839E-003
 1.2944071E+000, 0.0000000E+000, 1.2068387E-001,-3.4173997E-002, 4.0776800E-005, 0.0000000E+000, 0.0000000E+000,-2.6255119E-001,-1.7734449E-001,-1.7600054E-001, 0.0000000E+000, 2.9182765E-003
 1.3034101E+000, 0.0000000E+000, 1.3006141E-001,-3.5024040E-002, 4.1666922E-005, 0.0000000E+000, 0.0000000E+000,-2.7156648E-001,-1.7775422E-001,-1.7648744E-001, 0.0000000E+000, 2.8875812E-003
 1.3124131E+000, 0.0000000E+000, 1.3310662E-001,-3.4423417E-002, 4.2690765E-005, 0.0000000E+000, 0.0000000E+000,-2.7482679E-001,-1.7813086E-001,-1.7610089E-001, 0.0000000E+000, 2.8803180E-003
 1.3214161E+000, 0.0000000E+000, 1.2801207E-001,-3.4982861E-002, 4.3828889E-005, 0.0000000E+000, 0.0000000E+000,-2.7042200E-001,-1.7777900E-001,-1.7734896E-001, 0.0000000E+000, 2.9468760E-003
 1.3304192E+000, 0.0000000E+000, 1.3017460E-001,-3.4551753E-002, 4.3551786E-005, 0.0000000E+000, 0.0000000E+000,-2.7254168E-001,-1.7901227E-001,-1.7687528E-001, 0.0000000E+000, 2.9127110E-003
 1.3394221E+000, 0.0000000E+000, 1.3458023E-001,-3.4675270E-002, 4.2949291E-005, 0.0000000E+000, 0.0000000E+000,-2.7669879E-001,-1.7852880E-001,-1.7675087E-001, 0.0000000E+000, 2.8668745E-003
 1.3484251E+000, 0.0000000E+000, 1.2278775E-001,-3.4963494E-002, 4.5100483E-005, 0.0000000E+000, 0.0000000E+000,-2.6613818E-001,-1.7843593E-001,-1.7826883E-001, 0.0000000E+000, 2.9873717E-003
 1.3574282E+000, 0.0000000E+000, 1.3238328E-001,-3.5101868E-002, 4.5822016E-005, 0.0000000E+000, 0.0000000E+000,-2.7612844E-001,-1.7996239E-001,-1.7880121E-001, 0.0000000E+000, 2.9812426E-003
 1.3664311E+000, 0.0000000E+000, 1.2968873E-001,-3.5055106E-002, 4.6036183E-005, 0.0000000E+000, 0.0000000E+000,-2.7530815E-001,-1.8047542E-001,-1.8062849E-001, 0.0000000E+000, 2.9298982E-003
 1.3754342E+000, 0.0000000E+000, 1.3361632E-001,-3.4427723E-002, 4.6762023E-005, 0.0000000E+000, 0.0000000E+000,-2.8063101E-001,-1.8229976E-001,-1.8139565E-001, 0.0000000E+000, 2.9695777E-003
 1.3844372E+000, 0.0000000E+000, 1.3171926E-001,-3.5678359E-002, 4.7372858E-005, 0.0000000E+000, 0.0000000E+000,-2.7916097E-001,-1.8310643E-001,-1.8307270E-001, 0.0000000E+000, 3.0621845E-003
 1.3934402E+000, 0.0000000E+000, 1.3922591E-001,-3.5962924E-002, 4.7973005E-005, 0.0000000E+000, 0.0000000E+000,-2.8746788E-001,-1.8484959E-001,-1.8415693E-001, 0.0000000E+000, 3.0580670E-003
 1.4024432E+000, 0.0000000E+000, 1.3205364E-001,-3.5795101E-002, 4.8987520E-005, 0.0000000E+000, 0.0000000E+000,-2.8222802E-001,-1.8589197E-001,-1.8592050E-001, 0.0000000E+000, 3.0025373E-003
 1.4114462E+000, 0.0000000E+000, 1.3813461E-001,-3.5246067E-002, 4.9881109E-005, 0.0000000E+000, 0.0000000E+000,-2.8969648E-001,-1.8771644E-001,-1.8675806E-001, 0.0000000E+000, 3.0910497E-003
 1.4204493E+000, 0.0000000E+000, 1.3892178E-001,-3.6602542E-002, 5.2393412E-005, 0.0000000E+000, 0.0000000E+000,-2.9145013E-001,-1.8854167E-001,-1.8907849E-001, 0.0000000E+000, 3.3555101E-003
 1.4294522E+000, 0.0000000E+000, 1.4334560E-001,-3.7005774E-002, 5.2240239E-005, 0.0000000E+000, 0.0000000E+000,-2.9644367E-001,-1.9089629E-001,-1.9005161E-001, 0.0000000E+000, 3.1948816E-003
 1.4384552E+000, 0.0000000E+000, 1.4407019E-001,-3.6667652E-002, 5.1863064E-005, 0.0000000E+000, 0.0000000E+000,-2.9562147E-001,-1.9181548E-001,-1.8816707E-001, 0.0000000E+000, 3.0602030E-003
 1.4474583E+000, 0.0000000E+000, 1.3992723E-001,-3.7470158E-002, 5.3199136E-005, 0.0000000E+000, 0.0000000E+000,-2.9344898E-001,-1.8991887E-001,-1.9093871E-001, 0.0000000E+000, 3.1837028E-003
 1.4564613E+000, 0.0000000E+000, 1.4598002E-001,-3.7230327E-002, 5.4450747E-005, 0.0000000E+000, 0.0000000E+000,-3.0032285E-001,-1.9272141E-001,-1.9151870E-001, 0.0000000E+000, 3.0337711E-003
 1.4654642E+000, 0.0000000E+000, 1.4386685E-001,-3.7217127E-002, 5.5787577E-005, 0.0000000E+000, 0.0000000E+000,-2.9519623E-001,-1.9327903E-001,-1.8849072E-001, 0.0000000E+000, 3.1416402E-003
 1.4744673E+000, 0.0000000E+000, 1.4954916E-001,-3.8452074E-002, 5.7032630E-005, 0.0000000E+000, 0.0000000E+000,-2.9947492E-001,-1.9034876E-001,-1.8832080E-001, 0.0000000E+000, 3.1368561E-003
 1.4834703E+000, 0.0000000E+000, 1.4391467E-001,-3.8205021E-002, 5.8512955E-005, 0.0000000E+000, 0.0000000E+000,-2.9561665E-001,-1.9011607E-001,-1.8984848E-001, 0.0000000E+000, 3.2173051E-003
 1.4924732E+000, 0.0000000E+000, 1.4690372E-001,-3.8133379E-002, 5.9616297E-005, 0.0000000E+000, 0.0000000E+000,-2.9952174E-001,-1.9177349E-001,-1.9069179E-001, 0.0000000E+000, 3.1956038E-003
 1.5014763E+000, 0.0000000E+000, 1.5453915E-001,-3.8337065E-002, 6.1337163E-005, 0.0000000E+000, 0.0000000E+000,-3.0367764E-001,-1.9256219E-001,-1.8741421E-001, 0.0000000E+000, 3.2745652E-003
 1.5104793E+000, 0.0000000E+000, 1.4615415E-001,-3.6855043E-002, 6.2255890E-005, 0.0000000E+000, 0.0000000E+000,-2.9632839E-001,-1.8928371E-001,-1.8696703E-001, 0.0000000E+000, 3.1214115E-003
 1.5194824E+000, 0.0000000E+000, 1.4801707E-001,-3.7568779E-002, 6.8115363E-005, 0.0000000E+000, 0.0000000E+000,-2.9860436E-001,-1.8878517E-001,-1.8808795E-001, 0.0000000E+000, 3.2473099E-003
 1.5284853E+000, 0.0000000E+000, 1.4849647E-001,-3.7113474E-002, 6.8271685E-005, 0.0000000E+000, 0.0000000E+000,-2.9940589E-001,-1.9005678E-001,-1.8795462E-001, 0.0000000E+000, 3.1156756E-003
 1.5374883E+000, 0.0000000E+000, 1.5583543E-001,-3.6688748E-002, 6.7473547E-005, 0.0000000E+000, 0.0000000E+000,-3.0789583E-001,-1.8983983E-001,-1.8868167E-001, 0.0000000E+000, 3.0750002E-003
 1.5464914E+000, 0.0000000E+000, 1.5189382E-001,-3.7755382E-002, 6.9284673E-005, 0.0000000E+000, 0.0000000E+000,-3.0523028E-001,-1.9062469E-001,-1.9102256E-001, 0.0000000E+000, 3.2951965E-003
 1.5554944E+000, 0.0000000E+000, 1.5246276E-001,-3.7978905E-002, 6.9185569E-005, 0.0000000E+000, 0.0000000E+000,-3.0498612E-001,-1.9301437E-001,-1.9043308E-001, 0.0000000E+000, 3.2709245E-003
 1.5644974E+000, 0.0000000E+000, 1.5326247E-001,-3.7664086E-002, 7.1406393E-005, 0.0000000E+000, 0.0000000E+000,-3.0526314E-001,-1.9239485E-001,-1.8959334E-001, 0.0000000E+000, 3.1390788E-003
 1.5735004E+000, 0.0000000E+000, 1.5412403E-001,-3.7135348E-002, 7.3180482E-005, 0.0000000E+000, 0.0000000E+000,-3.0684572E-001,-1.9150567E-001,-1.8978385E-001, 0.0000000E+000, 3.1108648E-003
 1.5825034E+000, 0.0000000E+000, 1.5344365E-001,-3.6951856E-002, 7.4933445E-005, 0.0000000E+000, 0.0000000E+000,-3.0666705E-001,-1.9172389E-001,-1.9010032E-001, 0.0000000E+000, 3.0336766E-003
 1.5915064E+000, 0.0000000E+000, 1.5086228E-001,-3.6633462E-002, 7.6554752E-005, 0.0000000E+000, 0.0000000E+000,-3.0260089E-001,-1.9205843E-001,-1.8829552E-001, 0.0000000E+000, 2.9340173E-003
 1.6005094E+000, 0.0000000E+000, 1.4988104E-001,-3.6452488E-002, 7.7317556E-005, 0.0000000E+000, 0.0000000E+000,-3.0211969E-001,-1.9020972E-001,-1.8861382E-001, 0.0000000E+000, 2.9909188E-003
 1.6095124E+000, 0.0000000E+000, 1.5526823E-001,-3.6661713E-002, 7.8116463E-005, 0.0000000E+000, 0.0000000E+000,-3.0648060E-001,-1.9069877E-001,-1.8779596E-001, 0.0000000E+000, 2.9703199E-003
 1.6185155E+000, 0.0000000E+000, 1.5167351E-001,-3.6823907E-002, 7.9571897E-005, 0.0000000E+000, 0.0000000E+000,-3.0253536E-001,-1.8988453E-001,-1.8760619E-001, 0.0000000E+000, 2.9876222E-003
 1.6275184E+000, 0.0000000E+000, 1.5940545E-001,-3.5864639E-002, 8.0100644E-005, 0.0000000E+000, 0.0000000E+000,-3.1016526E-001,-1.8962487E-001,-1.8654435E-001, 0.0000000E+000, 3.0381668E-003
 1.6365215E+000, 0.0000000E+000, 1.5702555E-001,-3.5533590E-002, 7.9604579E-005, 0.0000000E+000, 0.0000000E+000,-3.0875100E-001,-1.8863799E-001,-1.8717944E-001, 0.0000000E+000, 2.9701883E-003
 1.6455245E+000, 0.0000000E+000, 1.5415946E-001,-3.6088005E-002, 8.1336649E-005, 0.0000000E+000, 0.0000000E+000,-3.0647047E-001,-1.8920156E-001,-1.8831767E-001, 0.0000000E+000, 2.9101146E-003
 1.6545274E+000, 0.0000000E+000, 1.5743478E-001,-3.6278493E-002, 8.2391575E-005, 0.0000000E+000, 0.0000000E+000,-3.1066858E-001,-1.9031788E-001,-1.8942990E-001, 0.0000000E+000, 3.0635229E-003
 1.6635305E+000, 0.0000000E+000, 1.6009673E-001,-3.6895377E-002, 8.3748252E-005, 0.0000000E+000, 0.0000000E+000,-3.1342970E-001,-1.9150276E-001,-1.9014460E-001, 0.0000000E+000, 3.1189269E-003
 1.6725335E+000, 0.0000000E+000, 1.5945228E-001,-3.6671443E-002, 8.4260766E-005, 0.0000000E+000, 0.0000000E+000,-3.1342239E-001,-1.9229778E-001,-1.9055729E-001, 0.0000000E+000, 3.0018848E-003
 1.6815366E+000, 0.0000000E+000, 1.5861205E-001,-3.6014459E-002, 8.1418957E-005, 0.0000000E+000, 0.0000000E+000,-3.1251002E-001,-1.9261900E-001,-1.8983101E-001, 0.0000000E+000, 2.9162252E-003
 1.6905395E+000, 0.0000000E+000, 1.6299655E-001,-3.6229633E-002, 8.5599164E-005, 0.0000000E+000, 0.0000000E+000,-3.1812241E-001,-1.9187553E-001,-1.9126990E-001, 0.0000000E+000, 2.8780654E-003
 1.6995425E+000, 0.0000000E+000, 1.5950949E-001,-3.6228241E-002, 8.5428621E-005, 0.0000000E+000, 0.0000000E+000,-3.1376458E-001,-1.9328457E-001,-1.9039790E-001, 0.0000000E+000, 2.8736439E-003
 1.7085456E+000, 0.0000000E+000, 1.5728958E-001,-3.6168681E-002, 8.6823815E-005, 0.0000000E+000, 0.0000000E+000,-3.1071607E-001,-1.9242338E-001,-1.8950835E-001, 0.0000000E+000, 3.0198444E-003
 1.7175485E+000, 0.0000000E+000, 1.6483703E-001,-3.5740662E-002, 8.8187231E-005, 0.0000000E+000, 0.0000000E+000,-3.1788704E-001,-1.9165142E-001,-1.8870249E-001, 0.0000000E+000, 2.9438351E-003
 1.7265515E+000, 0.0000000E+000, 1.6210439E-001,-3.5080392E-002, 8.8875219E-005, 0.0000000E+000, 0.0000000E+000,-3.1449555E-001,-1.9079219E-001,-1.8738268E-001, 0.0000000E+000, 2.8013373E-003
 1.7355546E+000, 0.0000000E+000, 1.5814747E-001,-3.4651738E-002, 9.0198216E-005, 0.0000000E+000, 0.0000000E+000,-3.0831772E-001,-1.8946041E-001,-1.8473179E-001, 0.0000000E+000, 2.7558949E-003
 1.7445576E+000, 0.0000000E+000, 1.6655659E-001,-3.4695178E-002, 9.1334040E-005, 0.0000000E+000, 0.0000000E+000,-3.1771152E-001,-1.8680344E-001,-1.8575878E-001, 0.0000000E+000, 2.8143105E-003
 1.7535605E+000, 0.0000000E+000, 1.6103572E-001,-3.5060886E-002, 9.2470161E-005, 0.0000000E+000, 0.0000000E+000,-3.1266446E-001,-1.8784191E-001,-1.8659716E-001, 0.0000000E+000, 2.8004015E-003
 1.7625636E+000, 0.0000000E+000, 1.6600539E-001,-3.4839844E-002, 9.2153897E-005, 0.0000000E+000, 0.0000000E+000,-3.1786021E-001,-1.8870471E-001,-1.8660251E-001, 0.0000000E+000, 2.6870654E-003
 1.7715666E+000, 0.0000000E+000, 1.6902049E-001,-3.4511419E-002, 9.3110918E-005, 0.0000000E+000, 0.0000000E+000,-3.2145028E-001,-1.8865998E-001,-1.8684810E-001, 0.0000000E+000, 2.6926381E-003
 1.7805697E+000, 0.0000000E+000, 1.6613438E-001,-3.4361251E-002, 9.6182928E-005, 0.0000000E+000, 0.0000000E+000,-3.1919922E-001,-1.8889162E-001,-1.8732991E-001, 0.0000000E+000, 2.7480587E-003
 1.7895726E+000, 0.0000000E+000, 1.6642733E-001,-3.4904462E-002, 9.5995606E-005, 0.0000000E+000, 0.0000000E+000,-3.2068688E-001,-1.8942533E-001,-1.8906802E-001, 0.0000000E+000, 2.8127976E-003
 1.7985756E+000, 0.0000000E+000, 1.6896639E-001,-3.4734138E-002, 9.7244666E-005, 0.0000000E+000, 0.0000000E+000,-3.2131141E-001,-1.9116266E-001,-1.8698191E-001, 0.0000000E+000, 2.9177665E-003
